transaction_id,product_id,product_name,category,brand,price,rack_id,aisle_id
T03105,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T03105,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T03106,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T03106,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T03106,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T03106,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T03107,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T03107,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T03107,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T03107,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T03107,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T03108,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T03108,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T03108,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T03109,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T03109,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T03109,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T03109,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T03110,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T03110,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T03110,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T03111,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T03111,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T03111,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T03112,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T03112,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T03113,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T03113,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T03113,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T03114,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T03114,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T03114,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T03115,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T03115,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T03115,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T03115,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T03115,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T03116,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T03117,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T03117,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T03117,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T03118,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T03119,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T03119,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T03119,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T03119,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T03119,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T03120,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T03120,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T03120,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T03120,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T03121,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T03121,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T03121,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T03121,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T03122,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T03122,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T03122,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T03122,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T03123,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T03123,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T03123,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T03124,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T03124,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T03125,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T03125,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T03125,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T03125,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T03125,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T03126,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T03126,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T03126,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T03127,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T03127,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T03127,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T03128,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T03128,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T03128,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T03128,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T03128,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T03129,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T03129,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T03130,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T03131,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T03131,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T03131,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T03131,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T03132,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T03132,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T03132,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T03133,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T03133,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T03134,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T03134,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T03134,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T03134,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T03135,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T03135,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T03135,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T03135,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T03136,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T03137,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T03137,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T03137,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T03138,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T03138,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T03138,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T03139,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T03139,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T03139,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T03139,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T03139,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T03140,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T03140,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T03140,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T03140,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T03140,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T03141,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T03141,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T03141,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T03142,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T03142,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T03142,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T03142,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T03143,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T03144,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T03145,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T03145,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T03146,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T03146,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T03146,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T03146,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T03147,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T03147,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T03147,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T03147,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T03147,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T03148,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T03148,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T03148,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T03149,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T03149,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T03150,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T03150,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T03151,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T03151,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T03151,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T03151,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T03151,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T03152,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T03152,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T03152,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T03153,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T03153,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T03153,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T03154,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T03155,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T03155,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T03155,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T03156,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T03157,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T03157,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T03157,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T03157,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T03158,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T03158,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T03158,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T03159,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T03160,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T03160,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T03160,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T03160,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T03161,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T03161,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T03161,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T03162,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T03162,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T03162,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T03162,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T03162,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T03163,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T03164,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T03164,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T03165,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T03166,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T03166,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T03166,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T03166,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T03166,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T03167,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T03167,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T03167,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T03167,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T03167,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T03168,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T03168,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T03168,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T03168,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T03169,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T03169,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T03169,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T03170,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T03170,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T03171,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T03171,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T03172,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T03172,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T03173,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T03173,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T03173,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T03174,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T03174,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T03175,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T03175,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T03175,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T03175,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T03175,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T03176,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T03176,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T03176,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T03176,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T03176,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T03177,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T03177,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T03177,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T03177,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T03178,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T03178,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T03178,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T03178,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T03179,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T03179,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T03179,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T03179,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T03180,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T03181,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T03181,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T03181,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T03182,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T03182,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T03183,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T03183,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T03183,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T03183,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T03184,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T03184,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T03184,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T03184,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T03185,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T03185,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T03185,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T03185,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T03185,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T03186,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T03186,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T03187,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T03187,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T03187,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T03187,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T03187,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T03188,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T03189,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T03189,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T03189,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T03190,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T03190,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T03191,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T03191,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T03191,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T03192,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T03193,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T03193,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T03193,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T03194,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T03194,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T03195,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T03195,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T03195,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T03195,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T03196,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T03196,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T03196,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T03196,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T03197,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T03197,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T03198,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T03198,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T03198,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T03198,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T03199,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T03199,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T03199,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T03199,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T03200,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T03200,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T03200,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T03200,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T03200,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T03201,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T03201,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T03201,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T03201,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T03202,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T03202,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T03203,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T03203,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T03204,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T03204,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T03205,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T03205,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T03205,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T03205,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T03205,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T03206,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T03206,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T03206,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T03207,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T03207,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T03208,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T03208,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T03208,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T03208,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T03208,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T03209,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T03210,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T03211,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
