product,recommended_with,antecedents_list,consequents_list,num_antecedents,num_consequents,confidence,lift,support,leverage,conviction
"Amazfit Bip U Pro Smartwatch, HP Pavilion 15 Laptop","Dell Inspiron 3501 Laptop, Xiaomi Redmi Note 11 Smartphone","['Amazfit Bip U Pro Smartwatch', 'HP Pavilion 15 Laptop']","['Dell Inspiron 3501 Laptop', 'Xiaomi Redmi Note 11 Smartphone']",2,2,0.06083650190114068,0.710153718690358,0.005333333333333333,-0.0021767777777777783,0.9735614035087718
"Amazfit Bip U Pro Smartwatch, Dell Inspiron 3501 Laptop, JBL C200 Bass Earphones",Lenovo Tab M10 Tablet,"['Amazfit Bip U Pro Smartwatch', 'Dell Inspiron 3501 Laptop', 'JBL C200 Bass Earphones']",['Lenovo Tab M10 Tablet'],3,1,0.21857923497267762,0.7468538780387617,0.006666666666666667,-0.002259666666666666,0.9051888111888112
"Amazfit Bip U Pro Smartwatch, Dell Inspiron 3501 Laptop, Lenovo Tab M10 Tablet",JBL C200 Bass Earphones,"['Amazfit Bip U Pro Smartwatch', 'Dell Inspiron 3501 Laptop', 'Lenovo Tab M10 Tablet']",['JBL C200 Bass Earphones'],3,1,0.2684563758389262,0.8777865150046632,0.006666666666666667,-0.0009281944444444442,0.9489067278287462
"Dell Inspiron 3501 Laptop, JBL C200 Bass Earphones, Lenovo Tab M10 Tablet",Amazfit Bip U Pro Smartwatch,"['Dell Inspiron 3501 Laptop', 'JBL C200 Bass Earphones', 'Lenovo Tab M10 Tablet']",['Amazfit Bip U Pro Smartwatch'],3,1,0.26315789473684215,0.8860535176324652,0.006666666666666667,-0.0008573333333333323,0.9540714285714287
"Amazfit Bip U Pro Smartwatch, JBL C200 Bass Earphones, Lenovo Tab M10 Tablet",Dell Inspiron 3501 Laptop,"['Amazfit Bip U Pro Smartwatch', 'JBL C200 Bass Earphones', 'Lenovo Tab M10 Tablet']",['Dell Inspiron 3501 Laptop'],3,1,0.25641025641025644,0.876616261231646,0.006666666666666667,-0.0009383333333333318,0.9514655172413793
"Amazfit Bip U Pro Smartwatch, Dell Inspiron 3501 Laptop","JBL C200 Bass Earphones, Lenovo Tab M10 Tablet","['Amazfit Bip U Pro Smartwatch', 'Dell Inspiron 3501 Laptop']","['JBL C200 Bass Earphones', 'Lenovo Tab M10 Tablet']",2,2,0.07393715341959335,0.7978829505711513,0.006666666666666667,-0.0016887777777777778,0.9797751164337991
"Dell Inspiron 3501 Laptop, JBL C200 Bass Earphones","Amazfit Bip U Pro Smartwatch, Lenovo Tab M10 Tablet","['Dell Inspiron 3501 Laptop', 'JBL C200 Bass Earphones']","['Amazfit Bip U Pro Smartwatch', 'Lenovo Tab M10 Tablet']",2,2,0.074487895716946,0.846453360419841,0.006666666666666667,-0.0012093333333333322,0.985400402414487
"Dell Inspiron 3501 Laptop, Lenovo Tab M10 Tablet","Amazfit Bip U Pro Smartwatch, JBL C200 Bass Earphones","['Dell Inspiron 3501 Laptop', 'Lenovo Tab M10 Tablet']","['Amazfit Bip U Pro Smartwatch', 'JBL C200 Bass Earphones']",2,2,0.08298755186721991,0.870498795809999,0.006666666666666667,-0.000991777777777778,0.9865369532428356
"Amazfit Bip U Pro Smartwatch, JBL C200 Bass Earphones","Dell Inspiron 3501 Laptop, Lenovo Tab M10 Tablet","['Amazfit Bip U Pro Smartwatch', 'JBL C200 Bass Earphones']","['Dell Inspiron 3501 Laptop', 'Lenovo Tab M10 Tablet']",2,2,0.06993006993006994,0.8704987958099991,0.006666666666666667,-0.000991777777777778,0.988814536340852
"Amazfit Bip U Pro Smartwatch, Lenovo Tab M10 Tablet","Dell Inspiron 3501 Laptop, JBL C200 Bass Earphones","['Amazfit Bip U Pro Smartwatch', 'Lenovo Tab M10 Tablet']","['Dell Inspiron 3501 Laptop', 'JBL C200 Bass Earphones']",2,2,0.07575757575757577,0.8464533604198411,0.006666666666666667,-0.0012093333333333322,0.9851311475409836
"JBL C200 Bass Earphones, Lenovo Tab M10 Tablet","Amazfit Bip U Pro Smartwatch, Dell Inspiron 3501 Laptop","['JBL C200 Bass Earphones', 'Lenovo Tab M10 Tablet']","['Amazfit Bip U Pro Smartwatch', 'Dell Inspiron 3501 Laptop']",2,2,0.07194244604316548,0.7978829505711513,0.006666666666666667,-0.0016887777777777778,0.9803630490956071
"Amazfit Bip U Pro Smartwatch, Dell Inspiron 3501 Laptop, Mi Fast Charger 20W",JBL C200 Bass Earphones,"['Amazfit Bip U Pro Smartwatch', 'Dell Inspiron 3501 Laptop', 'Mi Fast Charger 20W']",['JBL C200 Bass Earphones'],3,1,0.26666666666666666,0.8719346049046321,0.007333333333333333,-0.0010770833333333335,0.9465909090909089
"Dell Inspiron 3501 Laptop, JBL C200 Bass Earphones, Mi Fast Charger 20W",Amazfit Bip U Pro Smartwatch,"['Dell Inspiron 3501 Laptop', 'JBL C200 Bass Earphones', 'Mi Fast Charger 20W']",['Amazfit Bip U Pro Smartwatch'],3,1,0.2802547770700637,0.9436187780136825,0.007333333333333333,-0.00043816666666666657,0.9767345132743362
"Amazfit Bip U Pro Smartwatch, JBL C200 Bass Earphones, Mi Fast Charger 20W",Dell Inspiron 3501 Laptop,"['Amazfit Bip U Pro Smartwatch', 'JBL C200 Bass Earphones', 'Mi Fast Charger 20W']",['Dell Inspiron 3501 Laptop'],3,1,0.26993865030674846,0.9228671805358922,0.007333333333333333,-0.0006129166666666653,0.9690966386554623
"Amazfit Bip U Pro Smartwatch, Dell Inspiron 3501 Laptop, JBL C200 Bass Earphones",Mi Fast Charger 20W,"['Amazfit Bip U Pro Smartwatch', 'Dell Inspiron 3501 Laptop', 'JBL C200 Bass Earphones']",['Mi Fast Charger 20W'],3,1,0.24043715846994534,0.793085734370353,0.007333333333333333,-0.0019132499999999992,0.9174136690647484
"Dell Inspiron 3501 Laptop, Mi Fast Charger 20W","Amazfit Bip U Pro Smartwatch, JBL C200 Bass Earphones","['Dell Inspiron 3501 Laptop', 'Mi Fast Charger 20W']","['Amazfit Bip U Pro Smartwatch', 'JBL C200 Bass Earphones']",2,2,0.08365019011406843,0.8774495466510674,0.007333333333333333,-0.0010242222222222241,0.9872503457814661
"Amazfit Bip U Pro Smartwatch, Mi Fast Charger 20W","Dell Inspiron 3501 Laptop, JBL C200 Bass Earphones","['Amazfit Bip U Pro Smartwatch', 'Mi Fast Charger 20W']","['Dell Inspiron 3501 Laptop', 'JBL C200 Bass Earphones']",2,2,0.08239700374531836,0.9206369133555125,0.007333333333333333,-0.0006321666666666654,0.9922591836734693
"JBL C200 Bass Earphones, Mi Fast Charger 20W","Amazfit Bip U Pro Smartwatch, Dell Inspiron 3501 Laptop","['JBL C200 Bass Earphones', 'Mi Fast Charger 20W']","['Amazfit Bip U Pro Smartwatch', 'Dell Inspiron 3501 Laptop']",2,2,0.07885304659498207,0.8745254705543298,0.007333333333333333,-0.0010521666666666674,0.9877178988326847
"Amazfit Bip U Pro Smartwatch, Dell Inspiron 3501 Laptop","JBL C200 Bass Earphones, Mi Fast Charger 20W","['Amazfit Bip U Pro Smartwatch', 'Dell Inspiron 3501 Laptop']","['JBL C200 Bass Earphones', 'Mi Fast Charger 20W']",2,2,0.08133086876155267,0.8745254705543298,0.007333333333333333,-0.0010521666666666674,0.987297786720322
"Dell Inspiron 3501 Laptop, JBL C200 Bass Earphones","Amazfit Bip U Pro Smartwatch, Mi Fast Charger 20W","['Dell Inspiron 3501 Laptop', 'JBL C200 Bass Earphones']","['Amazfit Bip U Pro Smartwatch', 'Mi Fast Charger 20W']",2,2,0.08193668528864059,0.9206369133555123,0.007333333333333333,-0.0006321666666666654,0.9923062880324545
"Amazfit Bip U Pro Smartwatch, JBL C200 Bass Earphones","Dell Inspiron 3501 Laptop, Mi Fast Charger 20W","['Amazfit Bip U Pro Smartwatch', 'JBL C200 Bass Earphones']","['Dell Inspiron 3501 Laptop', 'Mi Fast Charger 20W']",2,2,0.07692307692307691,0.8774495466510674,0.007333333333333333,-0.0010242222222222241,0.988361111111111
"Amazfit Bip U Pro Smartwatch, Dell Inspiron 3501 Laptop, Samsung Galaxy A52 Smartphone",JBL C200 Bass Earphones,"['Amazfit Bip U Pro Smartwatch', 'Dell Inspiron 3501 Laptop', 'Samsung Galaxy A52 Smartphone']",['JBL C200 Bass Earphones'],3,1,0.296551724137931,0.9696514140749788,0.007166666666666667,-0.00022430555555555572,0.9868055555555554
"Dell Inspiron 3501 Laptop, JBL C200 Bass Earphones, Samsung Galaxy A52 Smartphone",Amazfit Bip U Pro Smartwatch,"['Dell Inspiron 3501 Laptop', 'JBL C200 Bass Earphones', 'Samsung Galaxy A52 Smartphone']",['Amazfit Bip U Pro Smartwatch'],3,1,0.2986111111111111,1.0054246165357277,0.007166666666666667,3.8666666666666884e-05,1.0022970297029705
"Amazfit Bip U Pro Smartwatch, JBL C200 Bass Earphones, Samsung Galaxy A52 Smartphone",Dell Inspiron 3501 Laptop,"['Amazfit Bip U Pro Smartwatch', 'JBL C200 Bass Earphones', 'Samsung Galaxy A52 Smartphone']",['Dell Inspiron 3501 Laptop'],3,1,0.27388535031847133,0.9363601720289618,0.007166666666666667,-0.0004870833333333333,0.9743640350877193
"Amazfit Bip U Pro Smartwatch, Dell Inspiron 3501 Laptop, JBL C200 Bass Earphones",Samsung Galaxy A52 Smartphone,"['Amazfit Bip U Pro Smartwatch', 'Dell Inspiron 3501 Laptop', 'JBL C200 Bass Earphones']",['Samsung Galaxy A52 Smartphone'],3,1,0.23497267759562843,0.7974185891254357,0.007166666666666667,-0.0018206666666666666,0.9219714285714287
"Dell Inspiron 3501 Laptop, Samsung Galaxy A52 Smartphone","Amazfit Bip U Pro Smartwatch, JBL C200 Bass Earphones","['Dell Inspiron 3501 Laptop', 'Samsung Galaxy A52 Smartphone']","['Amazfit Bip U Pro Smartwatch', 'JBL C200 Bass Earphones']",2,2,0.083984375,0.8809549825174825,0.007166666666666667,-0.0009684444444444454,0.9876105188343994
"Amazfit Bip U Pro Smartwatch, Samsung Galaxy A52 Smartphone","Dell Inspiron 3501 Laptop, JBL C200 Bass Earphones","['Amazfit Bip U Pro Smartwatch', 'Samsung Galaxy A52 Smartphone']","['Dell Inspiron 3501 Laptop', 'JBL C200 Bass Earphones']",2,2,0.08514851485148515,0.951380054206538,0.007166666666666667,-0.0003662499999999994,0.9952435064935065
"JBL C200 Bass Earphones, Samsung Galaxy A52 Smartphone","Amazfit Bip U Pro Smartwatch, Dell Inspiron 3501 Laptop","['JBL C200 Bass Earphones', 'Samsung Galaxy A52 Smartphone']","['Amazfit Bip U Pro Smartwatch', 'Dell Inspiron 3501 Laptop']",2,2,0.08022388059701492,0.8897288051424944,0.007166666666666667,-0.0008882222222222225,0.9891899932386747
"Amazfit Bip U Pro Smartwatch, Dell Inspiron 3501 Laptop","JBL C200 Bass Earphones, Samsung Galaxy A52 Smartphone","['Amazfit Bip U Pro Smartwatch', 'Dell Inspiron 3501 Laptop']","['JBL C200 Bass Earphones', 'Samsung Galaxy A52 Smartphone']",2,2,0.07948243992606284,0.8897288051424944,0.007166666666666667,-0.0008882222222222225,0.9892985274431058
"Dell Inspiron 3501 Laptop, JBL C200 Bass Earphones","Amazfit Bip U Pro Smartwatch, Samsung Galaxy A52 Smartphone","['Dell Inspiron 3501 Laptop', 'JBL C200 Bass Earphones']","['Amazfit Bip U Pro Smartwatch', 'Samsung Galaxy A52 Smartphone']",2,2,0.08007448789571694,0.9513800542065379,0.007166666666666667,-0.0003662499999999994,0.9955516194331983
"Amazfit Bip U Pro Smartwatch, JBL C200 Bass Earphones","Dell Inspiron 3501 Laptop, Samsung Galaxy A52 Smartphone","['Amazfit Bip U Pro Smartwatch', 'JBL C200 Bass Earphones']","['Dell Inspiron 3501 Laptop', 'Samsung Galaxy A52 Smartphone']",2,2,0.07517482517482517,0.8809549825174825,0.007166666666666667,-0.0009684444444444454,0.9890157529930687
"Amazfit Bip U Pro Smartwatch, Dell Inspiron 3501 Laptop, Xiaomi Redmi Note 11 Smartphone",JBL C200 Bass Earphones,"['Amazfit Bip U Pro Smartwatch', 'Dell Inspiron 3501 Laptop', 'Xiaomi Redmi Note 11 Smartphone']",['JBL C200 Bass Earphones'],3,1,0.2830188679245283,0.9254022929412369,0.0075,-0.0006045833333333337,0.9681798245614033
"Dell Inspiron 3501 Laptop, JBL C200 Bass Earphones, Xiaomi Redmi Note 11 Smartphone",Amazfit Bip U Pro Smartwatch,"['Dell Inspiron 3501 Laptop', 'JBL C200 Bass Earphones', 'Xiaomi Redmi Note 11 Smartphone']",['Amazfit Bip U Pro Smartwatch'],3,1,0.3191489361702127,1.074575542660649,0.0075,0.0005205000000000001,1.03253125
"Amazfit Bip U Pro Smartwatch, JBL C200 Bass Earphones, Xiaomi Redmi Note 11 Smartphone",Dell Inspiron 3501 Laptop,"['Amazfit Bip U Pro Smartwatch', 'JBL C200 Bass Earphones', 'Xiaomi Redmi Note 11 Smartphone']",['Dell Inspiron 3501 Laptop'],3,1,0.26785714285714285,0.9157509157509158,0.0075,-0.0006899999999999996,0.9663414634146341
"Amazfit Bip U Pro Smartwatch, Dell Inspiron 3501 Laptop, JBL C200 Bass Earphones",Xiaomi Redmi Note 11 Smartphone,"['Amazfit Bip U Pro Smartwatch', 'Dell Inspiron 3501 Laptop', 'JBL C200 Bass Earphones']",['Xiaomi Redmi Note 11 Smartphone'],3,1,0.2459016393442623,0.8133461058795886,0.0075,-0.0017211666666666677,0.9251666666666667
"Dell Inspiron 3501 Laptop, Xiaomi Redmi Note 11 Smartphone","Amazfit Bip U Pro Smartwatch, JBL C200 Bass Earphones","['Dell Inspiron 3501 Laptop', 'Xiaomi Redmi Note 11 Smartphone']","['Amazfit Bip U Pro Smartwatch', 'JBL C200 Bass Earphones']",2,2,0.08754863813229571,0.9183423580310739,0.0075,-0.0006668888888888905,0.9914683724235963
"Amazfit Bip U Pro Smartwatch, Xiaomi Redmi Note 11 Smartphone","Dell Inspiron 3501 Laptop, JBL C200 Bass Earphones","['Amazfit Bip U Pro Smartwatch', 'Xiaomi Redmi Note 11 Smartphone']","['Dell Inspiron 3501 Laptop', 'JBL C200 Bass Earphones']",2,2,0.0800711743772242,0.8946499930416113,0.0075,-0.0008831666666666658,0.9897504835589942
"JBL C200 Bass Earphones, Xiaomi Redmi Note 11 Smartphone","Amazfit Bip U Pro Smartwatch, Dell Inspiron 3501 Laptop","['JBL C200 Bass Earphones', 'Xiaomi Redmi Note 11 Smartphone']","['Amazfit Bip U Pro Smartwatch', 'Dell Inspiron 3501 Laptop']",2,2,0.08333333333333333,0.9242144177449167,0.0075,-0.000615000000000001,0.9925454545454545
"Amazfit Bip U Pro Smartwatch, Dell Inspiron 3501 Laptop","JBL C200 Bass Earphones, Xiaomi Redmi Note 11 Smartphone","['Amazfit Bip U Pro Smartwatch', 'Dell Inspiron 3501 Laptop']","['JBL C200 Bass Earphones', 'Xiaomi Redmi Note 11 Smartphone']",2,2,0.08317929759704251,0.9242144177449169,0.0075,-0.000615000000000001,0.9925604838709677
"Dell Inspiron 3501 Laptop, JBL C200 Bass Earphones","Amazfit Bip U Pro Smartwatch, Xiaomi Redmi Note 11 Smartphone","['Dell Inspiron 3501 Laptop', 'JBL C200 Bass Earphones']","['Amazfit Bip U Pro Smartwatch', 'Xiaomi Redmi Note 11 Smartphone']",2,2,0.08379888268156424,0.8946499930416112,0.0075,-0.0008831666666666658,0.989229674796748
"Amazfit Bip U Pro Smartwatch, JBL C200 Bass Earphones","Dell Inspiron 3501 Laptop, Xiaomi Redmi Note 11 Smartphone","['Amazfit Bip U Pro Smartwatch', 'JBL C200 Bass Earphones']","['Dell Inspiron 3501 Laptop', 'Xiaomi Redmi Note 11 Smartphone']",2,2,0.07867132867132866,0.9183423580310738,0.0075,-0.0006668888888888905,0.9924073371283997
"Amazfit Bip U Pro Smartwatch, Dell Inspiron 3501 Laptop, Mi Fast Charger 20W",Lenovo Tab M10 Tablet,"['Amazfit Bip U Pro Smartwatch', 'Dell Inspiron 3501 Laptop', 'Mi Fast Charger 20W']",['Lenovo Tab M10 Tablet'],3,1,0.2181818181818182,0.7454959618968731,0.006,-0.0020483333333333343,0.9047286821705428
"Dell Inspiron 3501 Laptop, Lenovo Tab M10 Tablet, Mi Fast Charger 20W",Amazfit Bip U Pro Smartwatch,"['Dell Inspiron 3501 Laptop', 'Lenovo Tab M10 Tablet', 'Mi Fast Charger 20W']",['Amazfit Bip U Pro Smartwatch'],3,1,0.24657534246575344,0.8302200083022002,0.006,-0.001226999999999999,0.9330727272727274
"Amazfit Bip U Pro Smartwatch, Lenovo Tab M10 Tablet, Mi Fast Charger 20W",Dell Inspiron 3501 Laptop,"['Amazfit Bip U Pro Smartwatch', 'Lenovo Tab M10 Tablet', 'Mi Fast Charger 20W']",['Dell Inspiron 3501 Laptop'],3,1,0.24161073825503357,0.8260196179659268,0.006,-0.0012637499999999992,0.9328982300884956
"Amazfit Bip U Pro Smartwatch, Dell Inspiron 3501 Laptop, Lenovo Tab M10 Tablet",Mi Fast Charger 20W,"['Amazfit Bip U Pro Smartwatch', 'Dell Inspiron 3501 Laptop', 'Lenovo Tab M10 Tablet']",['Mi Fast Charger 20W'],3,1,0.24161073825503357,0.7969568056790552,0.006,-0.0015286388888888875,0.9188333333333334
"Dell Inspiron 3501 Laptop, Mi Fast Charger 20W","Amazfit Bip U Pro Smartwatch, Lenovo Tab M10 Tablet","['Dell Inspiron 3501 Laptop', 'Mi Fast Charger 20W']","['Amazfit Bip U Pro Smartwatch', 'Lenovo Tab M10 Tablet']",2,2,0.06844106463878327,0.7777393708952645,0.006,-0.0017146666666666664,0.9790040816326532
"Amazfit Bip U Pro Smartwatch, Mi Fast Charger 20W","Dell Inspiron 3501 Laptop, Lenovo Tab M10 Tablet","['Amazfit Bip U Pro Smartwatch', 'Mi Fast Charger 20W']","['Dell Inspiron 3501 Laptop', 'Lenovo Tab M10 Tablet']",2,2,0.06741573033707865,0.8391999627022237,0.006,-0.001149666666666667,0.9861485943775099
"Lenovo Tab M10 Tablet, Mi Fast Charger 20W","Amazfit Bip U Pro Smartwatch, Dell Inspiron 3501 Laptop","['Lenovo Tab M10 Tablet', 'Mi Fast Charger 20W']","['Amazfit Bip U Pro Smartwatch', 'Dell Inspiron 3501 Laptop']",2,2,0.07045009784735812,0.7813319539448219,0.006,-0.001679194444444445,0.9787891228070175
"Amazfit Bip U Pro Smartwatch, Dell Inspiron 3501 Laptop","Lenovo Tab M10 Tablet, Mi Fast Charger 20W","['Amazfit Bip U Pro Smartwatch', 'Dell Inspiron 3501 Laptop']","['Lenovo Tab M10 Tablet', 'Mi Fast Charger 20W']",2,2,0.066543438077634,0.781331953944822,0.006,-0.001679194444444445,0.9800491749174918
"Dell Inspiron 3501 Laptop, Lenovo Tab M10 Tablet","Amazfit Bip U Pro Smartwatch, Mi Fast Charger 20W","['Dell Inspiron 3501 Laptop', 'Lenovo Tab M10 Tablet']","['Amazfit Bip U Pro Smartwatch', 'Mi Fast Charger 20W']",2,2,0.07468879668049792,0.8391999627022239,0.006,-0.001149666666666667,0.9845336322869955
"Amazfit Bip U Pro Smartwatch, Lenovo Tab M10 Tablet","Dell Inspiron 3501 Laptop, Mi Fast Charger 20W","['Amazfit Bip U Pro Smartwatch', 'Lenovo Tab M10 Tablet']","['Dell Inspiron 3501 Laptop', 'Mi Fast Charger 20W']",2,2,0.06818181818181819,0.7777393708952645,0.006,-0.0017146666666666664,0.979089430894309
"Amazfit Bip U Pro Smartwatch, Dell Inspiron 3501 Laptop, Samsung Galaxy A52 Smartphone",Lenovo Tab M10 Tablet,"['Amazfit Bip U Pro Smartwatch', 'Dell Inspiron 3501 Laptop', 'Samsung Galaxy A52 Smartphone']",['Lenovo Tab M10 Tablet'],3,1,0.2275862068965517,0.7776294085303589,0.0055,-0.0015727777777777788,0.9157440476190477
"Dell Inspiron 3501 Laptop, Lenovo Tab M10 Tablet, Samsung Galaxy A52 Smartphone",Amazfit Bip U Pro Smartwatch,"['Dell Inspiron 3501 Laptop', 'Lenovo Tab M10 Tablet', 'Samsung Galaxy A52 Smartphone']",['Amazfit Bip U Pro Smartwatch'],3,1,0.25190839694656486,0.8481764206955046,0.0055,-0.0009845000000000001,0.9397244897959184
"Amazfit Bip U Pro Smartwatch, Lenovo Tab M10 Tablet, Samsung Galaxy A52 Smartphone",Dell Inspiron 3501 Laptop,"['Amazfit Bip U Pro Smartwatch', 'Lenovo Tab M10 Tablet', 'Samsung Galaxy A52 Smartphone']",['Dell Inspiron 3501 Laptop'],3,1,0.2408759124087591,0.8235073928504585,0.0055,-0.0011787500000000001,0.9319951923076923
"Amazfit Bip U Pro Smartwatch, Dell Inspiron 3501 Laptop, Lenovo Tab M10 Tablet",Samsung Galaxy A52 Smartphone,"['Amazfit Bip U Pro Smartwatch', 'Dell Inspiron 3501 Laptop', 'Lenovo Tab M10 Tablet']",['Samsung Galaxy A52 Smartphone'],3,1,0.22147651006711408,0.7516171156123781,0.0055,-0.0018175555555555558,0.9059885057471265
"Dell Inspiron 3501 Laptop, Samsung Galaxy A52 Smartphone","Amazfit Bip U Pro Smartwatch, Lenovo Tab M10 Tablet","['Dell Inspiron 3501 Laptop', 'Samsung Galaxy A52 Smartphone']","['Amazfit Bip U Pro Smartwatch', 'Lenovo Tab M10 Tablet']",2,2,0.064453125,0.732421875,0.0055,-0.0020093333333333326,0.9748308977035491
"Amazfit Bip U Pro Smartwatch, Samsung Galaxy A52 Smartphone","Dell Inspiron 3501 Laptop, Lenovo Tab M10 Tablet","['Amazfit Bip U Pro Smartwatch', 'Samsung Galaxy A52 Smartphone']","['Dell Inspiron 3501 Laptop', 'Lenovo Tab M10 Tablet']",2,2,0.06534653465346535,0.8134423400846308,0.0055,-0.00126138888888889,0.983965395480226
"Lenovo Tab M10 Tablet, Samsung Galaxy A52 Smartphone","Amazfit Bip U Pro Smartwatch, Dell Inspiron 3501 Laptop","['Lenovo Tab M10 Tablet', 'Samsung Galaxy A52 Smartphone']","['Amazfit Bip U Pro Smartwatch', 'Dell Inspiron 3501 Laptop']",2,2,0.06483300589390963,0.7190351855147094,0.0055,-0.0021491388888888897,0.9729100140056022
"Amazfit Bip U Pro Smartwatch, Dell Inspiron 3501 Laptop","Lenovo Tab M10 Tablet, Samsung Galaxy A52 Smartphone","['Amazfit Bip U Pro Smartwatch', 'Dell Inspiron 3501 Laptop']","['Lenovo Tab M10 Tablet', 'Samsung Galaxy A52 Smartphone']",2,2,0.060998151571164505,0.7190351855147094,0.0055,-0.0021491388888888897,0.9746164698162729
"Dell Inspiron 3501 Laptop, Lenovo Tab M10 Tablet","Amazfit Bip U Pro Smartwatch, Samsung Galaxy A52 Smartphone","['Dell Inspiron 3501 Laptop', 'Lenovo Tab M10 Tablet']","['Amazfit Bip U Pro Smartwatch', 'Samsung Galaxy A52 Smartphone']",2,2,0.06846473029045642,0.8134423400846308,0.0055,-0.00126138888888889,0.9831440237564958
"Amazfit Bip U Pro Smartwatch, Lenovo Tab M10 Tablet","Dell Inspiron 3501 Laptop, Samsung Galaxy A52 Smartphone","['Amazfit Bip U Pro Smartwatch', 'Lenovo Tab M10 Tablet']","['Dell Inspiron 3501 Laptop', 'Samsung Galaxy A52 Smartphone']",2,2,0.0625,0.732421875,0.0055,-0.0020093333333333326,0.9756444444444444
"Amazfit Bip U Pro Smartwatch, Dell Inspiron 3501 Laptop, Xiaomi Redmi Note 11 Smartphone",Lenovo Tab M10 Tablet,"['Amazfit Bip U Pro Smartwatch', 'Dell Inspiron 3501 Laptop', 'Xiaomi Redmi Note 11 Smartphone']",['Lenovo Tab M10 Tablet'],3,1,0.24528301886792453,0.8380968754029311,0.0065,-0.001255666666666667,0.9372166666666667
"Dell Inspiron 3501 Laptop, Lenovo Tab M10 Tablet, Xiaomi Redmi Note 11 Smartphone",Amazfit Bip U Pro Smartwatch,"['Dell Inspiron 3501 Laptop', 'Lenovo Tab M10 Tablet', 'Xiaomi Redmi Note 11 Smartphone']",['Amazfit Bip U Pro Smartwatch'],3,1,0.2867647058823529,0.9655377302436126,0.0065,-0.00023200000000000044,0.9856494845360826
"Amazfit Bip U Pro Smartwatch, Lenovo Tab M10 Tablet, Xiaomi Redmi Note 11 Smartphone",Dell Inspiron 3501 Laptop,"['Amazfit Bip U Pro Smartwatch', 'Lenovo Tab M10 Tablet', 'Xiaomi Redmi Note 11 Smartphone']",['Dell Inspiron 3501 Laptop'],3,1,0.24374999999999997,0.8333333333333333,0.0065,-0.0013,0.9355371900826446
"Amazfit Bip U Pro Smartwatch, Dell Inspiron 3501 Laptop, Lenovo Tab M10 Tablet",Xiaomi Redmi Note 11 Smartphone,"['Amazfit Bip U Pro Smartwatch', 'Dell Inspiron 3501 Laptop', 'Lenovo Tab M10 Tablet']",['Xiaomi Redmi Note 11 Smartphone'],3,1,0.26174496644295303,0.8657496133725018,0.0065,-0.001007944444444445,0.945021212121212
"Dell Inspiron 3501 Laptop, Xiaomi Redmi Note 11 Smartphone","Amazfit Bip U Pro Smartwatch, Lenovo Tab M10 Tablet","['Dell Inspiron 3501 Laptop', 'Xiaomi Redmi Note 11 Smartphone']","['Amazfit Bip U Pro Smartwatch', 'Lenovo Tab M10 Tablet']",2,2,0.07587548638132295,0.8622214361513972,0.0065,-0.001038666666666667,0.98688
"Amazfit Bip U Pro Smartwatch, Xiaomi Redmi Note 11 Smartphone","Dell Inspiron 3501 Laptop, Lenovo Tab M10 Tablet","['Amazfit Bip U Pro Smartwatch', 'Xiaomi Redmi Note 11 Smartphone']","['Dell Inspiron 3501 Laptop', 'Lenovo Tab M10 Tablet']",2,2,0.0693950177935943,0.8638383957708834,0.0065,-0.0010245555555555563,0.9882460165710643
"Lenovo Tab M10 Tablet, Xiaomi Redmi Note 11 Smartphone","Amazfit Bip U Pro Smartwatch, Dell Inspiron 3501 Laptop","['Lenovo Tab M10 Tablet', 'Xiaomi Redmi Note 11 Smartphone']","['Amazfit Bip U Pro Smartwatch', 'Dell Inspiron 3501 Laptop']",2,2,0.07471264367816093,0.8286060297023392,0.0065,-0.001344500000000001,0.9832981366459627
"Amazfit Bip U Pro Smartwatch, Dell Inspiron 3501 Laptop","Lenovo Tab M10 Tablet, Xiaomi Redmi Note 11 Smartphone","['Amazfit Bip U Pro Smartwatch', 'Dell Inspiron 3501 Laptop']","['Lenovo Tab M10 Tablet', 'Xiaomi Redmi Note 11 Smartphone']",2,2,0.07208872458410351,0.8286060297023392,0.0065,-0.001344500000000001,0.9839302788844622
"Dell Inspiron 3501 Laptop, Lenovo Tab M10 Tablet","Amazfit Bip U Pro Smartwatch, Xiaomi Redmi Note 11 Smartphone","['Dell Inspiron 3501 Laptop', 'Lenovo Tab M10 Tablet']","['Amazfit Bip U Pro Smartwatch', 'Xiaomi Redmi Note 11 Smartphone']",2,2,0.08091286307053941,0.8638383957708834,0.0065,-0.0010245555555555563,0.9861234010534236
"Amazfit Bip U Pro Smartwatch, Lenovo Tab M10 Tablet","Dell Inspiron 3501 Laptop, Xiaomi Redmi Note 11 Smartphone","['Amazfit Bip U Pro Smartwatch', 'Lenovo Tab M10 Tablet']","['Dell Inspiron 3501 Laptop', 'Xiaomi Redmi Note 11 Smartphone']",2,2,0.07386363636363637,0.8622214361513972,0.0065,-0.001038666666666667,0.9872556237218814
"Dell Inspiron 3501 Laptop, Mi Fast Charger 20W, Samsung Galaxy A52 Smartphone",Amazfit Bip U Pro Smartwatch,"['Dell Inspiron 3501 Laptop', 'Mi Fast Charger 20W', 'Samsung Galaxy A52 Smartphone']",['Amazfit Bip U Pro Smartwatch'],3,1,0.24025974025974026,0.8089553544098999,0.006166666666666667,-0.001456333333333333,0.9253162393162394
